"","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"9165","11",68747490,68748455,"MRGPRD","ENSG00000172938",-1
"9170","11",68771863,68780877,"MRGPRF","ENSG00000172935",-1
"9224","11",68816365,68858072,"TPCN2","ENSG00000162341",1
"9289","11",69061605,69182494,"MYEOV","ENSG00000172927",1
"9309","11",69455855,69469242,"CCND1","ENSG00000110092",1
"9363","11",69467844,69490184,"ORAOV1","ENSG00000149716",-1
"9457","11",69513000,69519410,"FGF19","ENSG00000162344",-1
"9466","11",69587797,69590171,"FGF4","ENSG00000075388",-1
"9470","11",69624992,69633792,"FGF3","ENSG00000186895",-1
"9511","11",69924408,70035634,"ANO1","ENSG00000131620",1
"9671","11",70049269,70053496,"FADD","ENSG00000168040",1
"9727","11",70116806,70230509,"PPFIA1","ENSG00000131626",1
"9934","11",70244510,70282690,"CTTN","ENSG00000085733",1
"10105","11",70313961,70963623,"SHANK2","ENSG00000162105",-1
"10239","11",71139239,71163914,"DHCR7","ENSG00000172893",-1
"10336","11",71164155,71235153,"NADSYN1","ENSG00000172890",1
"10487","11",71238313,71239210,"KRTAP5-7","ENSG00000244411",1
"10490","11",71249071,71250253,"KRTAP5-8","ENSG00000241233",1
"10493","11",71259466,71260653,"KRTAP5-9","ENSG00000254997",1
"10495","11",71276609,71279980,"KRTAP5-10","ENSG00000204572",1
"10497","11",71292901,71314399,"KRTAP5-11","ENSG00000204571",-1
"10501","11",71292956,71318487,"AP000867.1","ENSG00000187811",-1
"10515","11",71498556,71512282,"FAM86C1","ENSG00000158483",1
"10530","11",71544246,71548756,"DEFB108B","ENSG00000184276",1
"10568","11",71639747,71708643,"RNF121","ENSG00000137522",1
"10683","11",71709587,71716761,"IL18BP","ENSG00000137496",1
"10854","11",71713910,71791739,"NUMA1","ENSG00000137497",-1
"11080","11",71791382,71821828,"LRTOMT","ENSG00000184154",1
"11255","11",71796941,71814433,"LAMTOR1","ENSG00000149357",-1
"11284","11",71817424,71823826,"ANAPC15","ENSG00000110200",-1
"11400","11",71825915,71850936,"FOLR3","ENSG00000110203",1
"11418","11",71900602,71907345,"FOLR1","ENSG00000110195",1
"11440","11",71927645,71932994,"FOLR2","ENSG00000165457",1
"11471","11",71934745,71950149,"INPPL1","ENSG00000165458",1
"11561","11",71950121,71956708,"PHOX2A","ENSG00000165462",-1
"11601","11",72003469,72145692,"CLPB","ENSG00000162129",-1
"11840","11",72287185,72385635,"PDE2A","ENSG00000186642",-1
"12204","11",72396114,72504644,"ARAP1","ENSG00000186635",-1
"12501","11",72465774,72504726,"STARD10","ENSG00000214530",-1
"12604","11",72525353,72554719,"ATG16L2","ENSG00000168010",1
"12747","11",72547790,72853306,"FCHSD2","ENSG00000137478",-1
"12803","11",72929343,72947397,"P2RY2","ENSG00000175591",1
"12819","11",72975550,73009662,"P2RY6","ENSG00000171631",1
"12875","11",73019334,73080136,"ARHGEF17","ENSG00000110237",1
"12892","11",73087309,73108519,"RELT","ENSG00000054967",1
"12919","11",73111532,73309234,"FAM168A","ENSG00000054965",-1
"12987","11",73357223,73373864,"PLEKHB1","ENSG00000021300",1
"13109","11",73386683,73472182,"RAB6A","ENSG00000175582",-1
"13206","11",73498361,73576178,"MRPL48","ENSG00000175581",1
"13230","11",73583712,73588033,"COA4","ENSG00000181924",-1
"13272","11",73587744,73638790,"PAAF1","ENSG00000175575",1
"13366","11",73661364,73681411,"DNAJB13","ENSG00000187726",1
"13385","11",73685712,73694352,"UCP2","ENSG00000175567",-1
"13443","11",73711326,73720480,"UCP3","ENSG00000175564",-1
"13516","11",73723763,73882255,"C2CD3","ENSG00000168014",-1
"13637","11",73882144,73965748,"PPME1","ENSG00000214517",1
"13744","11",73946846,74022702,"P4HA3","ENSG00000149380",-1
"13806","11",74041363,74109518,"PGM2L1","ENSG00000165434",-1
"13824","11",74165886,74178774,"KCNE3","ENSG00000175538",-1
"13849","11",74202757,74204778,"LIPT2","ENSG00000175536",-1
"13864","11",74204896,74380162,"POLD3","ENSG00000077514",1
"13972","11",74407474,74442430,"CHRDL2","ENSG00000054938",-1
"13984","11",74459913,74553458,"RNF169","ENSG00000166439",1
"14016","11",74518784,74660245,"XRRA1","ENSG00000166435",-1
"14138","11",74660292,74690076,"SPCS2","ENSG00000118363",1
"14159","11",74699179,74729938,"NEU3","ENSG00000162139",1
"14167","11",74799758,74800799,"OR2AT4","ENSG00000171561",-1
"14200","11",74811608,74917594,"SLCO2B1","ENSG00000137491",1
"14265","11",74951950,74954742,"TPBGL","ENSG00000261594",1
"14289","11",74975226,75062873,"ARRB1","ENSG00000137486",-1
"14420","11",75110530,75133324,"RPS3","ENSG00000149273",1
"14490","11",75133438,75141674,"KLHL35","ENSG00000149243",-1
"14539","11",75145685,75236948,"GDPD5","ENSG00000158555",-1
"14673","11",75273101,75283828,"SERPINH1","ENSG00000149257",1
"14773","11",75297963,75380165,"MAP6","ENSG00000171533",-1
"14782","11",75428864,75444003,"MOGAT2","ENSG00000166391",1
"14797","11",75470557,75512579,"DGAT2","ENSG00000062282",1
"14830","11",75526212,75854239,"UVRAG","ENSG00000198382",1
"14852","11",75897369,75921780,"WNT11","ENSG00000085741",-1
"14859","11",76061000,76092015,"PRKRIR","ENSG00000137492",-1
"14951","11",76155967,76264069,"C11orf30","ENSG00000158636",1
"15034","11",76368568,76381791,"LRRC32","ENSG00000137507",-1
"15043","11",76493295,76509198,"TSKU","ENSG00000182704",1
"15065","11",76571911,76737841,"ACER3","ENSG00000078124",1
"15143","11",76745385,76753096,"B3GNT6","ENSG00000198488",1
"15153","11",76777979,76837201,"CAPN5","ENSG00000149260",1
"15164","11",76813886,76814377,"OMP","ENSG00000254550",1
"15213","11",76839310,76926284,"MYO7A","ENSG00000137474",1
"15304","11",76927603,77012732,"GDPD4","ENSG00000178795",-1
"15327","11",77032752,77185680,"PAK1","ENSG00000149269",-1
"15391","11",77184416,77188074,"DKFZP434E1119","ENSG00000268635",1
"15402","11",77225981,77348850,"CLNS1A","ENSG00000074201",-1
"15424","11",77300436,77321400,"AQP11","ENSG00000178301",1
"15488","11",77371041,77532063,"RSF1","ENSG00000048649",-1
"15512","11",77532155,77629478,"AAMDC","ENSG00000087884",1
"15533","11",77589766,77705724,"INTS4","ENSG00000149262",-1
"15588","11",77726761,77757237,"KCTD14","ENSG00000151364",-1
"15589","11",77728017,77790911,"NDUFC2-KCTD14","ENSG00000259112",-1
"15590","11",77774907,77779397,"THRSP","ENSG00000151365",1
"15594","11",77779350,77791265,"NDUFC2","ENSG00000151366",-1
"15616","11",77811982,77850706,"ALG8","ENSG00000159063",-1
"15678","11",77882295,77899868,"KCTD21","ENSG00000188997",-1
"15695","11",77899858,77925757,"USP35","ENSG00000118369",1
"15723","11",77926343,78129394,"GAB2","ENSG00000033327",-1
"15831","11",78147007,78285919,"NARS2","ENSG00000137513",-1
"15852","11",78363876,79151992,"TENM4","ENSG00000149256",-1
"15866","11",82443053,82444906,"FAM181B","ENSG00000182103",-1
"15877","11",82534544,82681626,"PRCP","ENSG00000137509",-1
"15915","11",82611017,82669319,"C11orf82","ENSG00000165490",1
"15941","11",82684175,82782965,"RAB30","ENSG00000137502",-1
"16004","11",82868030,82898493,"PCF11","ENSG00000165494",1
"16044","11",82904781,82971736,"ANKRD42","ENSG00000137494",1
"16098","11",82970139,82997450,"CCDC90B","ENSG00000137500",-1
"16287","11",83166055,85338966,"DLG2","ENSG00000150672",-1
"16432","11",85339629,85347580,"TMEM126B","ENSG00000171204",1
"16448","11",85359011,85367591,"TMEM126A","ENSG00000171202",1
"16465","11",85370752,85393951,"CREBZF","ENSG00000137504",-1
"16486","11",85394893,85397320,"CCDC89","ENSG00000179071",-1
"16590","11",85405267,85522184,"SYTL2","ENSG00000137501",-1
"16737","11",85563600,85565986,"AP000974.1","ENSG00000215504",-1
"16745","11",85566144,85631064,"CCDC83","ENSG00000150676",1
"16827","11",85668727,85780924,"PICALM","ENSG00000073921",-1
"16934","11",85955586,85989855,"EED","ENSG00000074266",1
"17005","11",86013253,86056969,"C11orf73","ENSG00000149196",1
"17053","11",86085778,86134151,"CCDC81","ENSG00000149201",1
"17122","11",86152150,86383678,"ME3","ENSG00000151376",-1
"17152","11",86502101,86663952,"PRSS23","ENSG00000150687",1
"17168","11",86656721,86666433,"FZD4","ENSG00000174804",-1
"17184","11",86748886,87034800,"TMEM135","ENSG00000166575",1
"17247","11",87846410,87908635,"RAB38","ENSG00000123892",-1
"17280","11",88026760,88070955,"CTSC","ENSG00000109861",-1
"17355","11",88237744,88799113,"GRM5","ENSG00000168959",-1
"17360","11",88910620,89028927,"TYR","ENSG00000077498",1
"17433","11",89057524,89322779,"NOX4","ENSG00000086991",-1
"17540","11",89443467,89451040,"TRIM77","ENSG00000214414",1
"17543","11",89530823,89541743,"TRIM49","ENSG00000168930",-1
"17548","11",89602450,89609185,"TRIM64B","ENSG00000189253",-1
"17555","11",89644279,89654935,"TRIM49D1","ENSG00000223417",-1
"17558","11",89764274,89806558,"TRIM49C","ENSG00000204449",1
"17572","11",89864683,89926062,"NAALAD2","ENSG00000077616",1
"17606","11",89934328,89956532,"CHORDC1","ENSG00000110172",-1
"17693","11",92085262,92629618,"FAT3","ENSG00000165323",1
"17709","11",92702886,92718232,"MTNR1B","ENSG00000134640",1
"17716","11",92877341,92931130,"SLC36A4","ENSG00000180773",-1
"17780","11",93063137,93171653,"CCDC67","ENSG00000165325",1
"17791","11",93211638,93276674,"SMCO4","ENSG00000166002",-1
"17814","11",93394805,93463522,"KIAA1731","ENSG00000166004",1
"17877","11",93463114,93517557,"TAF1D","ENSG00000166012",-1
"17912","11",93474757,93497915,"C11orf54","ENSG00000182919",1
"18060","11",93517393,93547861,"MED17","ENSG00000042429",1
"18063","11",93551398,93583697,"VSTM5","ENSG00000214376",-1
"18068","11",93754527,93846917,"HEPHL1","ENSG00000181333",1
"18073","11",93862094,93915138,"PANX1","ENSG00000110218",1
"18077","11",94038759,94040887,"FOLR4","ENSG00000183560",1
"18080","11",94110477,94134585,"GPR83","ENSG00000123901",-1
"18101","11",94152895,94227074,"MRE11A","ENSG00000020922",-1
"18110","11",94226795,94232749,"ANKRD49","ENSG00000168876",1
"18123","11",94277006,94354587,"PIWIL4","ENSG00000134627",1
"18129","11",94277017,94283063,"FUT4","ENSG00000196371",1
"18136","11",94439597,94609918,"AMOTL1","ENSG00000166025",1
"1835","11",94695787,94706776,"CWC15","ENSG00000150316",-1
"18163","11",94706845,94732682,"KDM4D","ENSG00000186280",1
"18165","11",94758422,94760760,"KDM4E","ENSG00000235268",1
"18168","11",94822974,94865809,"ENDOD1","ENSG00000149218",1
"18174","11",94898704,94965705,"SESN3","ENSG00000149212",-1
"18188","11",95502106,95523573,"FAM76B","ENSG00000077458",-1
"18210","11",95523129,95565857,"CEP57","ENSG00000166037",1
"18238","11",95566046,95658479,"MTMR2","ENSG00000087053",-1
"18271","11",95709762,96076344,"MAML2","ENSG00000184384",-1
"18276","11",96085933,96123087,"CCDC82","ENSG00000149231",-1
"18280","11",96123153,96240738,"JRKL","ENSG00000183340",1
"18289","11",98891683,100229616,"CNTN5","ENSG00000149972",1
"18308","11",100558384,100862668,"ARHGAP42","ENSG00000165895",1
"18322","11",100862811,100864663,"TMEM133","ENSG00000170647",1
"18339","11",100900355,101001255,"PGR","ENSG00000082175",-1
"18355","11",101322295,101743293,"TRPC6","ENSG00000137672",-1
"18372","11",101761405,101787253,"ANGPTL5","ENSG00000187151",-1
"18380","11",101785746,101871789,"KIAA1377","ENSG00000110318",1
"18401","11",101918174,101955291,"C11orf70","ENSG00000137691",1
"18436","11",101981192,102104154,"YAP1","ENSG00000137693",1
"18457","11",102188215,102210134,"BIRC3","ENSG00000023445",1
"18473","11",102217942,102249401,"BIRC2","ENSG00000110330",1
"18485","11",102267063,102341115,"TMEM123","ENSG00000152558",-1
"18488","11",102391239,102401484,"MMP7","ENSG00000137673",-1
"18511","11",102562218,102576537,"MMP27","ENSG00000137675",-1
"18514","11",102582526,102597781,"MMP8","ENSG00000118113",-1
"18558","11",102641234,102651359,"MMP10","ENSG00000166670",-1
"18560","11",102660651,102668891,"MMP1","ENSG00000196611",-1
"18564","11",102706532,102714534,"MMP3","ENSG00000149968",-1
"18569","11",102813724,102826463,"MMP13","ENSG00000137745",-1
"18572","11",102932805,102962944,"DCUN1D5","ENSG00000137692",-1
"18588","11",102980160,103350591,"DYNC2H1","ENSG00000187240",1
"18632","11",103777914,104035107,"PDGFD","ENSG00000170962",-1
"18636","11",103907308,103909922,"DDI1","ENSG00000170967",1
"18641","11",104756445,104769397,"CASP12","ENSG00000204403",-1
"640","11",104813593,104840163,"CASP4","ENSG00000196954",-1
"698","11",104864962,104893895,"CASP5","ENSG00000137757",-1
"821","11",104896170,104972158,"CASP1","ENSG00000137752",-1
"1146","11",104912053,104972158,"CARD16","ENSG00000204397",-1
"1163","11",104963196,104972158,"CARD17","ENSG00000255221",-1
"1170","11",105008448,105010453,"CARD18","ENSG00000255501",-1
"1198","11",105480721,105852819,"GRIA4","ENSG00000152578",1
"1275","11",105866350,105893130,"MSANTD4","ENSG00000170903",-1
"1446","11",105921825,105948492,"KBTBD3","ENSG00000182359",-1
"1470","11",105946228,105969437,"AASDHPPT","ENSG00000149313",1
"1504","11",106544738,106889250,"GUCY1A2","ENSG00000152402",-1
"1561","11",107197071,107328572,"CWF19L2","ENSG00000152404",-1
"1807","11",107373452,107436472,"ALKBH8","ENSG00000137760",-1
"1949","11",107461817,107537505,"ELMOD1","ENSG00000110675",1
"2029","11",107462471,107463949,"AP000889.3","ENSG00000268467",1
"2032","11",107578104,107590419,"SLN","ENSG00000170290",-1
"2059","11",107661717,107799019,"SLC35F2","ENSG00000110660",-1
"2133","11",107799229,107834208,"RAB39A","ENSG00000179331",1
"2248","11",107879459,107978503,"CUL5","ENSG00000166266",1
"2300","11",107992243,108018503,"ACAT1","ENSG00000075239",1
"2440","11",108027942,108093369,"NPAT","ENSG00000149308",-1
"2540","11",108093211,108239829,"ATM","ENSG00000149311",1
"2956","11",108179246,108338258,"C11orf65","ENSG00000166323",-1
"3138","11",108342832,108369159,"KDELC2","ENSG00000178202",-1
"3202","11",108376158,108464465,"EXPH5","ENSG00000110723",-1
"3251","11",108535752,108811657,"DDX10","ENSG00000178105",1
"3352","11",109292846,109299840,"C11orf87","ENSG00000185742",1
"3370","11",109964087,110042566,"ZC3H12C","ENSG00000149289",1
"3452","11",110045605,110167447,"RDX","ENSG00000137710",-1
"3705","11",110300607,110335605,"FDX1","ENSG00000137714",1
"3764","11",110447766,110583912,"ARHGAP20","ENSG00000137727",-1
"3979","11",111126707,111157126,"C11orf53","ENSG00000150750",1
"3990","11",111164114,111175770,"COLCA1","ENSG00000196167",-1
"3998","11",111169565,111179460,"COLCA2","ENSG00000214290",1
"4015","11",111222977,111326355,"POU2AF1","ENSG00000110777",-1
"4084","11",111338251,111383079,"BTG4","ENSG00000137707",-1
"4117","11",111385510,111407756,"C11orf88","ENSG00000183644",1
"4170","11",111411005,111432264,"LAYN","ENSG00000204381",1
"4294","11",111473115,111601577,"SIK2","ENSG00000170145",1
"4349","11",111597632,111637151,"PPP2R1B","ENSG00000137713",-1
"4635","11",111652919,111742305,"ALG9","ENSG00000086848",-1
"4777","11",111744780,111751967,"FDXACB1","ENSG00000255561",-1
"4880","11",111749659,111756699,"C11orf1","ENSG00000137720",1
"4898","11",111779289,111794446,"CRYAB","ENSG00000109846",-1
"4935","11",111782966,111789574,"HSPB2","ENSG00000170276",1
"4940","11",111783460,111797595,"HSPB2-C11orf52","ENSG00000254445",1
"4941","11",111788756,111797596,"C11orf52","ENSG00000149300",1
"5039","11",111797868,111893308,"DIXDC1","ENSG00000150764",1
"5154","11",111895538,111935114,"DLAT","ENSG00000150768",1
"5229","11",111934734,111944998,"PIH1D2","ENSG00000150773",-1
"5349","11",111944810,111955874,"C11orf57","ENSG00000150776",1
"5386","11",111955524,111957522,"TIMM8B","ENSG00000150779",-1
"5400","11",111957497,111990353,"SDHD","ENSG00000204370",1
"5426","11",111957627,112064528,"SDHD","ENSG00000255292",1
"5663","11",112013974,112034840,"IL18","ENSG00000150782",-1
"5687","11",112038095,112043282,"TEX12","ENSG00000150783",1
"5696","11",112041253,112071394,"AP002884.3","ENSG00000272790",1
"5736","11",112046190,112095422,"BCO2","ENSG00000197580",1
"5809","11",112097088,112140678,"PTS","ENSG00000150787",1
"5837","11",112118876,112131583,"PLET1","ENSG00000188771",-1
"5841","11",112130988,112132117,"AP002884.2","ENSG00000268472",1
"5893","11",112831997,113149158,"NCAM1","ENSG00000149294",1
"6236","11",113185251,113254266,"TTC12","ENSG00000149292",1
"6675","11",113258513,113271140,"ANKK1","ENSG00000170209",1
"6707","11",113280318,113346413,"DRD2","ENSG00000149295",-1
"6767","11",113558272,113577095,"TMPRSS5","ENSG00000166682",-1
"6828","11",113603909,113644533,"ZW10","ENSG00000086827",-1
"6866","11",113650469,113651222,"CLDN25","ENSG00000228607",1
"6950","11",113668596,113746292,"USP28","ENSG00000048028",-1
"7259","11",113775399,113817287,"HTR3B","ENSG00000149305",1
"7292","11",113845603,113861035,"HTR3A","ENSG00000166736",1
"7486","11",113930315,114121398,"ZBTB16","ENSG00000109906",1
"7513","11",114128509,114184007,"NNMT","ENSG00000166741",1
"7530","11",114262165,114271139,"C11orf71","ENSG00000180425",-1
"7540","11",114270752,114284925,"RBM7","ENSG00000076053",1
"7618","11",114310108,114321001,"REXO2","ENSG00000076043",1
"7778","11",114392437,114430617,"NXPE1","ENSG00000095110",-1
"7800","11",114441313,114466484,"NXPE4","ENSG00000137634",-1
"7816","11",114549108,114579362,"NXPE2","ENSG00000204361",1
"7855","11",115039938,115375675,"CADM1","ENSG00000182985",-1
"8010","11",116618886,116643704,"BUD13","ENSG00000137656",-1
"8082","11",116648436,116658766,"ZNF259","ENSG00000109917",-1
"8340","11",116660083,116663136,"APOA5","ENSG00000110243",-1
"8351","11",116691419,116694022,"APOA4","ENSG00000110244",-1
"8363","11",116700422,116703788,"APOC3","ENSG00000110245",1
"8377","11",116706467,116708666,"APOA1","ENSG00000118137",-1
"8466","11",116714118,116969153,"SIK3","ENSG00000160584",-1
"8674","11",117014983,117047610,"PAFAH1B2","ENSG00000168092",1
"8733","11",117049449,117068160,"SIDT2","ENSG00000149577",1
"8916","11",117070037,117075498,"TAGLN","ENSG00000149591",1
"9055","11",117075053,117103241,"PCSK7","ENSG00000160613",-1
"9106","11",117103341,117157161,"RNF214","ENSG00000167257",1
"9334","11",117156402,117186975,"BACE1","ENSG00000186318",-1
"9544","11",117185273,117283984,"CEP164","ENSG00000110274",1
"9654","11",117298489,117688240,"DSCAML1","ENSG00000177103",-1
"9770","11",117671559,117699413,"FXYD2","ENSG00000137731",-1
"9872","11",117690878,117747382,"FXYD6-FXYD2","ENSG00000255245",-1
"9918","11",117707693,117748201,"FXYD6","ENSG00000137726",-1
"10025","11",117771358,117800174,"TMPRSS13","ENSG00000137747",-1
"10103","11",117857063,117872196,"IL10RA","ENSG00000110324",1
"10173","11",117947753,117992605,"TMPRSS4","ENSG00000137648",1
"10309","11",118004092,118023603,"SCN4B","ENSG00000177098",-1
"10349","11",118032666,118047388,"SCN2B","ENSG00000149575",-1
"10372","11",118064455,118095809,"AMICA1","ENSG00000160593",-1
"10480","11",118097409,118123065,"MPZL3","ENSG00000160588",-1
"10533","11",118124118,118135251,"MPZL2","ENSG00000149573",-1
"10551","11",118175260,118186890,"CD3E","ENSG00000198851",1
"10596","11",118209669,118213459,"CD3D","ENSG00000167286",-1
"10614","11",118215059,118225876,"CD3G","ENSG00000160654",1
"10678","11",118230300,118269926,"UBE4A","ENSG00000110344",1
"10744","11",118267810,118272610,"RP11-770J1.5","ENSG00000254873",-1
"10749","11",118271869,118302211,"ATP5L","ENSG00000167283",1
"10812","11",118303836,118305921,"RP11-770J1.4","ENSG00000255384",-1
"10872","11",118307205,118397539,"KMT2A","ENSG00000118058",1
"11001","11",118398187,118401912,"TTC36","ENSG00000172425",1
"11054","11",118401756,118417995,"TMEM25","ENSG00000149582",1
"11214","11",118415243,118443685,"IFT46","ENSG00000118096",-1
"11269","11",118443105,118473748,"ARCN1","ENSG00000095139",1
"11381","11",118477155,118528741,"PHLDB1","ENSG00000019144",1
"11588","11",118528026,118550399,"TREH","ENSG00000118094",-1
"11729","11",118620034,118661858,"DDX6","ENSG00000110367",-1
"11743","11",118754475,118768508,"CXCR5","ENSG00000160683",1
"11753","11",118764584,118796317,"BCL9L","ENSG00000186174",-1
"11764","11",118795873,118829269,"UPK2","ENSG00000110375",1
"11767","11",118842417,118852001,"FOXR1","ENSG00000176302",1
"11783","11",118868852,118886501,"CCDC84","ENSG00000186166",1
"11828","11",118886422,118889401,"RPS25","ENSG00000118181",-1
"11893","11",118889142,118896164,"TRAPPC4","ENSG00000196655",1
"3157","11",118894824,118901616,"SLC37A4","ENSG00000137700",-1
"11955","11",118914900,118927913,"HYOU1","ENSG00000149428",-1
"3773","11",118938403,118952688,"VPS11","ENSG00000160695",1
"12203","11",118955576,118964259,"HMBS","ENSG00000256269",1
"12452","11",118964564,118966177,"H2AFX","ENSG00000188486",-1
"12468","11",118967213,118979041,"DPAGT1","ENSG00000172269",-1
"12504","11",118972908,118989252,"C2CD2L","ENSG00000172375",1
"12540","11",118992297,119006752,"HINFP","ENSG00000172273",1
"12594","11",119019722,119033360,"ABCG4","ENSG00000172350",1
"12661","11",119037277,119054725,"NLRX1","ENSG00000160703",1
"12754","11",119056166,119060932,"PDZD3","ENSG00000172367",1
"12777","11",119060347,119067479,"CCDC153","ENSG00000248712",-1
"12799","11",119076752,119178859,"CBL","ENSG00000110395",1
"12940","11",119179241,119192231,"MCAM","ENSG00000076706",-1
"12963","11",119205237,119208023,"RNF26","ENSG00000173456",1
"12967","11",119209652,119217383,"C1QTNF5","ENSG00000223953",-1
"12977","11",119209652,119217383,"MFRP","ENSG00000235718",-1
"12998","11",119225925,119252436,"USP2","ENSG00000036672",-1
"13158","11",119288090,119295695,"THY1","ENSG00000154096",-1
"13175","11",119494120,119599794,"PVRL1","ENSG00000110400",-1
"13211","11",119981983,120056237,"TRIM29","ENSG00000137699",-1
"13302","11",120081475,120101041,"OAF","ENSG00000184232",1
"13316","11",120107349,120190653,"POU2F3","ENSG00000137709",1
"13332","11",120195838,120204391,"TMEM136","ENSG00000181264",1
"13409","11",120207787,120360645,"ARHGEF12","ENSG00000196914",1
"13553","11",120382468,120859613,"GRIK4","ENSG00000149403",1
"13608","11",120382511,120385732,"AP002348.1","ENSG00000204306",1
"13626","11",120894781,120961484,"TBCEL","ENSG00000154114",1
"13668","11",120971882,121062202,"TECTA","ENSG00000109927",1
"13717","11",121163162,121179403,"SC5D","ENSG00000109929",1
"13838","11",121322912,121504402,"SORL1","ENSG00000137642",1
"13953","11",121986062,121986923,"BLID","ENSG00000259571",-1
"13958","11",122526383,122685181,"UBASH3B","ENSG00000154127",1
"13991","11",122709208,122743347,"CRTAM","ENSG00000109943",1
"14005","11",122753391,122830506,"C11orf63","ENSG00000109944",1
"14014","11",122848278,122852428,"BSX","ENSG00000188909",-1
"14063","11",122928197,122933938,"HSPA8","ENSG00000109971",-1
"14196","11",122943035,123065989,"CLMP","ENSG00000166250",-1
"14228","11",123396344,123498482,"GRAMD1B","ENSG00000023171",1
"14291","11",123499895,123525952,"SCN3B","ENSG00000166257",-1
"14347","11",123594885,123612383,"ZNF202","ENSG00000166261",-1
"14358","11",123624196,123625253,"OR6X1","ENSG00000221931",-1
"14363","11",123676043,123677095,"OR6M1","ENSG00000196099",-1
"14369","11",123753633,123756349,"TMEM225","ENSG00000204300",-1
"14374","11",123777109,123778183,"OR8D4","ENSG00000181518",1
"14385","11",123810250,123811344,"OR4D5","ENSG00000171014",1
"14387","11",123813492,123814580,"OR6T1","ENSG00000181499",-1
"14390","11",123847368,123848488,"OR10S1","ENSG00000196248",-1
"14393","11",123864870,123865868,"OR10G6","ENSG00000198674",-1
"14396","11",123886282,123887217,"OR10G4","ENSG00000254737",1
"14398","11",123893720,123894655,"OR10G9","ENSG00000236981",1
"14421","11",123900297,123901341,"OR10G8","ENSG00000234560",1
"14423","11",123908773,123909717,"OR10G7","ENSG00000182634",-1
"14449","11",123986069,124018428,"VWA5A","ENSG00000110002",1
"14508","11",124055923,124056952,"OR10D3","ENSG00000197309",1
"14513","11",124134723,124135763,"OR8G5","ENSG00000255298",1
"14516","11",124179708,124180733,"OR8D1","ENSG00000196341",-1
"14519","11",124189134,124190184,"OR8D2","ENSG00000197263",-1
"14522","11",124252291,124253258,"OR8B2","ENSG00000204293",-1
"14524","11",124266278,124267264,"OR8B3","ENSG00000196661",-1
"14525","11",124293807,124294789,"OR8B4","ENSG00000198657",-1
"14528","11",124310022,124311054,"OR8B8","ENSG00000197125",-1
"14531","11",124412578,124413575,"OR8B12","ENSG00000170953",-1
"14544","11",124439893,124441037,"OR8A1","ENSG00000196119",1
"14547","11",124481386,124490252,"PANX3","ENSG00000154143",1
"14567","11",124492732,124505287,"TBRG1","ENSG00000154144",1
"14677","11",124503009,124565603,"SIAE","ENSG00000110013",-1
"14689","11",124543694,124567414,"SPA17","ENSG00000064199",1
"14694","11",124609742,124617106,"NRGN","ENSG00000154146",1
"14741","11",124617368,124622134,"VSIG2","ENSG00000019102",-1
"14757","11",124622026,124632186,"ESAM","ENSG00000149564",-1
"14778","11",124636394,124670569,"MSANTD2","ENSG00000120458",-1
"14832","11",124735282,124751366,"ROBO3","ENSG00000154134",1
"14960","11",124753587,124768396,"ROBO4","ENSG00000154133",-1
"15075","11",124789089,124806308,"HEPACAM","ENSG00000165478",-1
"15082","11",124789146,124790573,"HEPN1","ENSG00000221932",1
"15089","11",124824017,124911385,"CCDC15","ENSG00000149548",1
"15113","11",124932963,124959131,"SLC37A2","ENSG00000134955",1
"15161","11",124966398,124981659,"TMEM218","ENSG00000150433",-1
"15219","11",125034583,125303285,"PKNOX2","ENSG00000165495",1
"15278","11",125315646,125366213,"FEZ1","ENSG00000149557",-1
"15328","11",125439112,125454575,"EI24","ENSG00000149547",1
"15438","11",125461607,125495110,"STT3A","ENSG00000134910",1
"15479","11",125495036,125546150,"CHEK1","ENSG00000149554",1
"15595","11",125541417,125551018,"ACRV1","ENSG00000134940",-1
"15645","11",125616188,125619762,"PATE1","ENSG00000171053",1
"15650","11",125646008,125648714,"PATE2","ENSG00000196844",-1
"15652","11",125658006,125661495,"PATE3","ENSG00000236027",1
"15654","11",125703211,125709964,"PATE4","ENSG00000237353",1
"15659","11",125753509,125770543,"HYLS1","ENSG00000198331",1
"15665","11",125763381,125773116,"PUS3","ENSG00000110060",-1
"15680","11",125773271,125793158,"DDX25","ENSG00000109832",1
"15776","11",125825691,125933230,"CDON","ENSG00000064309",-1
"15803","11",126071993,126081587,"RPUSD4","ENSG00000165526",-1
"15838","11",126081309,126132881,"FAM118B","ENSG00000197798",1
"15857","11",126132814,126139039,"SRPR","ENSG00000182934",-1
"15908","11",126138950,126148026,"FOXRED1","ENSG00000110074",1
"16025","11",126152960,126168740,"TIRAP","ENSG00000150455",1
"16037","11",126173647,126215644,"DCPS","ENSG00000110063",1
"16096","11",126225535,126310239,"ST3GAL4","ENSG00000110080",1
"16211","11",126293254,126873355,"KIRREL3","ENSG00000149571",-1
"16261","11",128328656,128457453,"ETS1","ENSG00000134954",-1
"16280","11",128556430,128683162,"FLI1","ENSG00000151702",1
"16362","11",128706210,128737268,"KCNJ1","ENSG00000151704",-1
"16372","11",128761251,128790930,"KCNJ5","ENSG00000120457",1
"16377","11",128769460,128775930,"C11orf45","ENSG00000174370",-1
"16382","11",128804626,128813040,"TP53AIP1","ENSG00000120471",-1
